user_name,is_expert_reviewer,user_level,user_id,skin_types,age_range,is_repurchase,is_recommended,star_effectiveness,star_packaging,star_texture,star_value_for_money,source,created_at,total_likes,is_verified_purchase,details,duration_of_used,product_id,product_name,product_size,_source_file
Amlpm,False,Diva Star,5f0ab89a30830b317840af2f,Kulit Kombinasi;Jerawat;Pori Besar;Kulit Kusam;Kantung Mata;Komedo,19 - 24 th,yes,yes,5.0,5,5.0,5,review-android,2022-11-17T06:50:00.587Z,0,True,"Isinya banyak polll, bisa 6-8 bulan baru habis. Habis dipake muka jadi lebih kenyel dan glowy gmn gitu ✌🏻 Untuk teksture mmg agak snaily, tapi setelah dipake ga ada rasanya, cepet kering 🥰",3 - 6 Months,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
landylandy,False,SOCO Star,626e779d6ce256031da5aada,Kulit Kering;Stretch Mark;Flek;Kulit Kusam,> 40 th,yes,yes,5.0,5,5.0,5,review-android,2022-11-17T04:25:05.181Z,0,True,"pigmentation, including acne scars and dark spots. After use, skin feels clean and smooth, not dry or tight. Because it’s so good at removing any impurities",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
uuskha11,False,Rising Star,6139c123c83800dc4e5f1b1a,Kulit Normal;Kulit Kering;Aging;Pori Besar;Kulit Kusam;Dark Circle;Komedo,19 - 24 th,yes,yes,5.0,5,5.0,5,soco-web-desktop,2022-11-17T02:38:56.165Z,0,True,"ini sihhhh recomended bgt pokoknyaaaa, bakal awet juga karna isinya banyak bgttttt
make dikit aja udh bisa buat 1 muka mana nglembapin bgtt, apalagi buaat yg dry skin ini bener bener harus coba",1 Week - 1 Month,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
mlndzf,False,SOCO Star,636c6d7cfd98722bb81234ca,Kulit Normal;Kulit Kusam;Kantung Mata;Dark Circle,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2022-11-16T07:43:52.654Z,0,True,"teksturnya unikk, melembabkan bgt dipakai. isinya bnyk sesuai sama harganya. dapat gift pula hihii makasii🫰🏻🫶🏻✨ bakal repurchase sih soalnya enak dipakai",1 Week - 1 Month,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
nervifransisca,False,Super Star,603514531034b71cf4ff4477,Kulit Kombinasi;Jerawat;Pori Besar;Komedo,25 - 29 th,yes,yes,5.0,4,5.0,5,review-android,2022-11-16T05:19:49.763Z,1,True,"snail series nya cosrx memang gak ada duanya. sudah lama pake snail essence nya, kali ini cobain pake moist nya dan beneran gak mengecewakan:)) love banget cosrx",1 Week - 1 Month,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
karuniadwip,False,Rising Star,635c6589a70caebff89c0234,Kulit Normal;Kulit Kusam;Dark Circle,19 - 24 th,yes,yes,5.0,4,4.0,5,review-android,2022-11-15T06:24:54.696Z,0,True,teksturnya kentel jadi agak lama nyerepnya tapi tetep enak abis dipake.wajah abis dipake ini keliatan kek sehat apalagi kalo dah pagi berasa plum. hargnya emang rada mahal dibanding moist yg lain tapi dijamin bakalan lama abisnya.,Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
MiftaJ9,False,SOCO Star,636e7911b5df6f17f4b94796,,,yes,yes,5.0,5,5.0,5,review-android,2022-11-14T14:17:36.455Z,0,True,"Baru pertama kali nyoba produk ini, awalnya ga terlalu berharap tp seminggu ini pakai rasanya lembut banget muka ku trs juga lembab, dipakai pagi juga okey asal jangan banyak2...love bngt",1 Week - 1 Month,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
nataliahnnaaa,False,Super Star,6242bc81fef894385bab0783,Jerawat;Pori Besar;Kulit Kusam;Kantung Mata;Komedo;Kulit Kering;Kulit Berminyak,25 - 29 th,yes,yes,5.0,5,4.0,4,review-ios,2022-11-14T13:45:51.643Z,0,True,"Harganya memang mahal tp pemakaiannya bisa dalam jangka waktu yang lama jadi sbnrnya worth it. Tetapi mungkin utk kulit berminyak harus dikaji ulang kembali sblm memutuskan untuk membeli karena teksturnya bikin berkilau jadi untuk muka berminyak justru makin membuat muka cpt berminyak. Tp tidak menimbulkan efek muncul jerawat, jd utk muka kering mungkin bisa dipertimbangkan.",6 Months - 1 Year,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
sansantjung,False,Rising Star,6368c94729bc140c26c63a41,,35 - 39 th,yes,yes,5.0,5,5.0,5,review-android,2022-11-14T08:52:46.259Z,0,True,"kenapa expnya cepat sekali,harusnya kasik exp yang lumayan dong,kitakan engga guna tipe ini doang,kita harus guna tipe yang lain juga,semoga gak keulang lagi",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
prastiwi90,False,Rising Star,5fd0df6b4f5896fa28e52946,,30 - 34 th,yes,yes,5.0,5,5.0,5,review-android,2022-11-14T04:16:27.357Z,0,True,"Awal ku kira moist ini bakal thick banget.. ternyata ringan juga di kulit ku yg normal to oily.. lembab banget, dan besoknya bikin muka kek plumpy gitu..",1 - 3 Months,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
ayuuwardani24,False,Rising Star,62728862049f3073746717b4,Kulit Normal;Kulit Berminyak;Kulit Sensitif,25 - 29 th,yes,yes,5.0,5,5.0,4,review-android,2022-11-13T16:29:39.025Z,1,True,"lembab bgt pake ini, suka bgt produk snail mucin semuanyaa.. tp kayanya aku lebih suka pelembabnya yg oil free. tapi so far ini bagusss. boleh dicoba guys !",6 Months - 1 Year,6383,Advanced Snail 92 All in One Cream,,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
rissafhan,False,Rising Star,5c1aaa663b351a3320ac4271,Kulit Kering;Komedo;Dark Circle;Kulit Kusam;Flek;Jerawat,25 - 29 th,yes,yes,5.0,4,5.0,4,review-ios,2022-11-13T04:22:32.584Z,0,True,"isinya cukup banyak ternyata, untuk harga segitu kayanya worth it. pakainya ga perlu banyak2 krna dia texturenya cukup licin jd gampang diratain di seluruh wajah. saran gue kalau pakai ini sekalian sama essencenya biar lebih mantul",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
astye,False,Rising Star,600a73fb145965371cdf5a80,,30 - 34 th,yes,yes,5.0,4,4.0,4,review-android,2022-11-12T10:01:04.403Z,0,True,"pertama pake cream ini langsung suka karna bikin lembap di muka dan bruntusan2 di wajah pun hilang, udh repurchase produk ini berkali2. untuk harga yaa sesuai dg isinya yg banyakk. semoga cosrx sering2 ada promo jdi bisa beli terus",More than 1 Year,6383,Advanced Snail 92 All in One Cream,,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
laugustin,False,Rising Star,5f8d7448c8dfb039ec07374c,Kulit Kombinasi;Jerawat;Dark Circle;Komedo,19 - 24 th,no,yes,4.0,4,4.0,4,review-android,2022-11-12T06:47:41.576Z,0,True,biasa aja ga se bagus itu. emg sih hydrating tpi ga bs diblg bagus bgt. packaging ok tp agak susah dipake krn dia jar gitu bentuknya. isi banyak dan awet,6 Months - 1 Year,6383,Advanced Snail 92 All in One Cream,,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
Ashaeppa,False,Rising Star,5dee60e291a262970e8882be,Kulit Berminyak;Jerawat,19 - 24 th,maybe,no,5.0,2,5.0,2,review-android,2022-11-11T14:07:24.904Z,1,True,"pengguna snail mucin power essence 1thn++,, mau coba yg all in one creamyaa yang katanya bagus buat kulit berminyak. Tapi sociolla ngirim stok lama exp 2023 8 bulan lagi:(",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
myysha,False,SOCO Star,60942ab784e9106d3d5ea44b,Kulit Berminyak;Jerawat,< 18 th,yes,yes,5.0,4,5.0,5,review-android,2022-11-11T03:54:54.394Z,0,True,Teksturnya lengkett gituu bener-bener kaya lendiri siput. Tapi di kulit langsung melt. Plump finish. Cukup pake seujung jari di aku udh sangat melembabkan. Utk oily skin mungkin lebih enak dipake sebelum tidur.,1 - 3 Months,6383,Advanced Snail 92 All in One Cream,,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
Donnamelia,False,Super Star,5c1ac0813b351a3320f946b5,Kulit Kombinasi;Kulit Kusam,25 - 29 th,yes,yes,5.0,5,5.0,5,review-android,2022-11-10T09:12:10.595Z,1,True,"Suka bangettttt, teksturnya mirip kayak essencenya cuma kalau cream warnanya putih. Lembab banget buat kulit aku yg kadang kering kadang berminyak, produknya lumayan cepet menyerap dan bikin kulit plum dan glowing✨️✨️ highly recommend. Kalau belum pernah nyoba essence sama creamnya, aku rekomendasi creamnya, all in one sesuai sama namanya.",3 - 6 Months,6383,Advanced Snail 92 All in One Cream,,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
steflorencia,False,Rising Star,5c1ab8aa3b351a3320ec9669,Kulit Kombinasi;Kulit Kering;Pori Besar;Komedo;Dark Circle;Kantung Mata;Kulit Kusam,25 - 29 th,yes,yes,4.0,3,4.0,5,review-ios,2022-11-10T04:32:17.492Z,0,True,"(+) So far produk ini melembabkan banget, kalau pagi cuci muka kulit berasa lembab dan kenyal. 
Harganya memang 200rban, tetapi isinya 100ml, jadi worth it juga kalau dibandingkan dengan produk yang harganya 90-100rban tetapi isinya cuma 30ml saja. 

(-) Packagingnya kurang suka karena jar jadi tidak higeinis, kalau ambil produk harus pakai tangan dan belum tentu bersih. Selain melembabkan nggak berasa efek lainnya.",1 Week - 1 Month,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
ECI1717,False,Diva Star,62076f080ff6ce9378198e1a,Kulit Kombinasi;Kulit Sensitif;Cellulite;Stretch Mark;Skin Tightening;Jerawat;Aging;Pori Besar;Kulit Kusam;Dark Circle;Komedo,30 - 34 th,yes,yes,5.0,4,4.0,4,review-ios,2022-11-09T12:58:30.269Z,0,True,"Wahhh inisihh OK BGT after si snail mucin yaa, jerawat aku jadi jarang muncuuuul dan calming kulit bangeettt, kulit terlihat sehat dan plumpy haluuussssss BGT.. kulit jadi enakeun dipakein makeup jadi nempel bgt. Untuk packagingnya kurang spatula nih atau better dijadiin botol pump lebih higienis. Tekstur beneran kayak lendir siput tapi ga ngeganggu sih buat aku. Luvvv lahhh",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
marcelynke,False,Diva Star,5fdb894b2c3d6b35c42f881a,Kulit Berminyak;Jerawat;Pori Besar;Kantung Mata;Komedo,19 - 24 th,maybe,yes,5.0,4,4.0,5,review-ios,2022-11-09T10:14:28.081Z,3,True,"bagus, melembabkan kulit, teksturnya lumayan aneh tapi okay sedikit lengket maksudnya, tapi nyaman dipakai dikulit dan bagus, buat wajah lembab semalaman!",1 Week - 1 Month,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
Hildaulgstn,False,Rising Star,5c4ee63486f8840006ce466e,Kulit Kombinasi;Aging;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,25 - 29 th,maybe,yes,5.0,4,4.0,5,review-android,2022-11-08T09:22:03.996Z,0,True,"awalnya cobain ini karena dapet free set nya, ternyta cocok dan bagus. trs akhirnya mutusin buat beli yg full sizenya walau agak pricey tp okelah worth it",1 - 3 Months,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
racketbands,False,SOCO Star,63330c750e970b2e12067a88,Kulit Normal;Kulit Kering;Kulit Sensitif,19 - 24 th,yes,yes,5.0,5,5.0,5,soco-web-desktop,2022-11-08T07:59:31.827Z,0,True,"100% will repurchase, tapi teksturnya kayak lendir siput tuing2 gimana gitu, dia agak lama untuk set ke kulit tapi tetep bagus kok, plus harganya emang agak mehong tapi worth it banget!!",,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
Leemknow,False,Rising Star,5d22cf8b8707640005e8001b,Kulit Kering;Kulit Kombinasi;Jerawat;Flek;Kulit Kusam,25 - 29 th,yes,yes,5.0,5,5.0,5,review-android,2022-11-07T15:21:50.245Z,0,True,Kemana aja aku selama ini??? definisi holy grail banget. penyelamat hidup sih karena harganya murah buat isi yg sebanyak ini. pori pori langsung hempas dan bikin muka licin alus. fix aku akan beli juga buat mamah biar awet muda ❤,Less than 1 Week,6383,Advanced Snail 92 All in One Cream,,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
shintaagh,False,Super Star,5d98c71c881a465066c8c75d,Kulit Normal;Aging;Kulit Kusam,25 - 29 th,yes,yes,5.0,4,5.0,5,review-ios,2022-11-07T11:11:48.037Z,0,True,"memperbaiki tekstur kulit, hidrasi, mencerahkan juga, pokonya love bangeeet! recommended untuk kulit dry skin. apalagi dibarengin sama essence snailnya!",1 - 3 Months,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
nrazzmi,False,Rising Star,623de29f8dc04c3d07d6d812,,19 - 24 th,yes,yes,5.0,5,5.0,5,review-android,2022-11-05T11:06:48.915Z,0,True,"Jujur, ini bener bener wishlist aku dari lama bangett. akhirnya kesampean. Teksturnya sih juara, ringan banget. Terus kalau dihitung hitung, ini jatuhnya jauh lebih murah dibanding moist yg lagi viral sekarang ini. love deh pokonyaa♡´･ᴗ･`♡",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
dwcndr,False,Super Star,5c8f8606ea60f4000869d526,Kulit Normal;Kulit Kombinasi;Kulit Sensitif,19 - 24 th,yes,yes,5.0,5,4.0,4,soco-web-desktop,2022-11-05T08:16:34.744Z,0,True,pelembab yang super duper bagus tapi sayang nyerepnya agak lama dan teksturnya yang kayak snail buat rada ga nyaman. tapi kalo untuk melembabkan wajah ini juaranya. apalagi ditambah dengan serangkaian produk snail mucin. the best pokoknya,More than 1 Year,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
wilianawijaya,False,Rising Star,63621ed6767193aa166146c9,Kulit Kering,> 40 th,yes,yes,5.0,5,5.0,4,review-ios,2022-11-05T03:13:07.203Z,0,True,"Produk bagus, buat muka lebih lembab dan cerah dan ud 2 kali beli produk ini, kebetulan beli saat promo jadi harga lebih murah. Mudah mudahan sering promo",1 - 3 Months,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
gie_zhu,False,Rising Star,5c761a7d16e17c00053b3dea,Kulit Berminyak;Kulit Sensitif;Jerawat;Aging;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,25 - 29 th,yes,yes,5.0,4,4.0,4,review-ios,2022-11-04T17:05:13.974Z,0,False,"Keunggulan dari snail extract ini beneran dapat membuat skin barrier kembali recovery dan tentu saja kulit wajah terasa lebih lembut serta kenyal, untuk teksturnya memang agak sedikit lengkat yaaa.. but so far for the result it’s quite good",1 Week - 1 Month,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
khay,False,Rising Star,5cda6643d8f44c000530b5fe,Kulit Berminyak;Pori Besar;Kulit Kusam,19 - 24 th,maybe,yes,4.0,4,4.0,5,review-ios,2022-11-04T14:10:46.303Z,0,True,"cari pelembab pengganti trs baca baca review setelah galau beli produk ini apa yg lagi viral, akhirnya mutusin buat ini. texturenya kyk lendir tp cepet nyerapnya. suka siii jadi ngelembabin bgtt muka jg jd alus. apalagi dengan harga segitu dapet 100 ml si sngt affordable bgtttt huhu ga nyeselll beli iniiii.",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
itsmeshinz,False,Rising Star,61064c5c445685ef17f6158f,Kulit Kombinasi;Pori Besar,25 - 29 th,yes,yes,5.0,5,5.0,5,review-ios,2022-11-03T14:40:39.821Z,0,True,"Baru pertama kali nyobain moisturizer cosrx ini
Pas pertana kalo buka woww teksturenya kental kenyel-kenyel gitu ngebayangin beneran liur siputnya xixixi
Unk efektivatsnya kita tunggu bulan depan hehe",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
Kahtleen,False,Super Star,5dedfa2d8c4d540596a4ec9e,Kulit Kombinasi;Kulit Sensitif,19 - 24 th,no,no,3.0,5,5.0,4,review-android,2022-11-03T09:43:25.098Z,0,True,"It didn't work for me. I absolutely love the snail mucin essence as it saved my skin. It became a staple in my routine. Terus aku lagi cari moisturizer yang optimal bagi aku dibandingkarena kulit aku kering kombinasi dan cukup sensitif. Aku cobain ini karena aku absolutely love the essence. Tapi setelah pemakaian 1 bulan rutin, aku breakout parah banget sampai staple skincare routine aku aja ga efektif buat aku. I adore cosrx as it consists the majority of my skincare routine but this one wasn't it for me.",1 - 3 Months,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
katherinegbrl,False,Super Star,5c75edc38d354500065d5bac,Kulit Normal;Komedo,19 - 24 th,yes,yes,5.0,5,5.0,4,review-ios,2022-11-03T05:25:30.888Z,0,True,"Moisturizer terrrr theeee besttttttt,selalu sukakkk banget pake moisturizer iniiii,dan cocok buat dikulit aku yang keringgg dan besoknya pas dipake muka jadi lebih lembab dan kenyal gitu",1 - 3 Months,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
oktavnw,False,SOCO Star,5cf509bac0fae20007e57b10,Kulit Kombinasi;Stretch Mark;Aging;Flek;Pori Besar;Kantung Mata;Dark Circle;Komedo,25 - 29 th,yes,yes,5.0,5,5.0,5,review-ios,2022-11-02T23:48:44.621Z,0,True,"Baru coba, but suka bgt texturenya, kirain bakal yg heavy bgt thick gitu, ternyata engga😆 textyrenya kaya lendir lendir snail gitu tp ga ganggu sama sekali. sama essencenya sih cocok makanya nambah ini jugaak.",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
eunikelily,False,Super Star,5c1aa9b73b351a3320a8e50b,Kulit Normal;Kulit Berminyak,25 - 29 th,yes,yes,5.0,4,5.0,5,review-ios,2022-11-02T15:26:52.963Z,0,True,Pakai sedikit aja udah bikin kulit lembab banget. Teksturnya gel tapi seperti lendir siput beneran. Cocok banget buat menenangkan kulit kemerahan dan tanda-tanda jerawat. Works well as night cream. Sayangnya packagingnya besar dan mudah terkontaminasi.,1 - 3 Months,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
riasmagenta,False,Rising Star,5c24150058f72a00059c6e96,Kulit Kering;Aging;Flek;Kulit Kusam;Kantung Mata;Dark Circle,25 - 29 th,no,no,5.0,3,5.0,5,review-android,2022-11-02T03:38:15.791Z,0,True,"ini product lumayan mahal kalo ga diskon, tp bagus sih walaupun ga bagus bgt tp okelah. kalo abis sunburn trs pake ini mantep bgt sihh. apalagi combo pake eyecreamnyaa",6 Months - 1 Year,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
ZanetaNurFaida,False,SOCO Star,635c97f39e45b01a97ebd1b2,Kulit Kombinasi;Kantung Mata;Dark Circle,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2022-11-01T10:35:58.406Z,0,True,"teksture nya si agak terlalu kental, jadi harus sedikit demi sedikit kalau mau di aplikasikan ke wajah, tapi overall suka karna bikin lembab banget dikulit",Less than 1 Week,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
diahdwi407,False,Rising Star,5ff11bc0bf258a7af6bd3eba,,19 - 24 th,yes,yes,5.0,5,5.0,5,review-android,2022-11-01T03:11:19.040Z,0,True,"udah make produk ini lebih dari setahun, dan hasilnya bagus banget untuk kulita acne prone aku, dia ngga bikin breakout sama sekali malah ngeredain jerawat yg meradang",More than 1 Year,6383,Advanced Snail 92 All in One Cream,,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
muthiamhrni,False,Super Star,6049b60a44d7e0385b3cf935,Kulit Kombinasi;Cellulite;Stretch Mark;Jerawat;Flek;Kantung Mata;Dark Circle;Komedo,25 - 29 th,yes,yes,5.0,5,5.0,5,sociolla-web-desktop,2022-10-30T16:11:30.742Z,0,True,Teksturnya sticky banget kageeetttt. Belum pernah pakai yang teksturnya kaya gini sebelumnya. Engga berbau. ISINYA BANYAK BANGET. awal make muka jadi lengket tp di diemin sebentar dia kaya meresap dikulit dan galengket lagi. nge-hydrate pastinya gaperlu ditanyaa,1 Week - 1 Month,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
AnnisaSanjaya,False,SOCO Star,635c8e7c123ecac08a473806,,25 - 29 th,yes,yes,5.0,5,5.0,5,review-android,2022-10-29T08:36:35.866Z,0,True,snail cream ini awalnya kupikir butuh gak ya since sudah pakai essence dan krim lainnya.. ternyata butuh gais hahaha.. snail cream ini menghidrasi kulit banget.. gapake bau atau wewangian.. rutin pemakaian bikin kulit mulus kaya bayii,More than 1 Year,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
alvinaazh,False,Rising Star,5c1abe6e3b351a3320f51089,Kulit Kering;Kulit Kombinasi;Kulit Sensitif;Aging;Pori Besar;Kulit Kusam;Kantung Mata,19 - 24 th,yes,yes,5.0,5,5.0,5,review-ios,2022-10-29T06:52:47.367Z,0,True,"worth to try! apalg utk yg punya masalah bruntusan/tekstur ga rata. selain menghaluskan, dia lumayan oke juga sih buat melembabkan, lebih nampol lg kalo pake sepasang sm essencenya! duh gatau lg",More than 1 Year,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
aryanthi,False,Rising Star,5dcdf0dea525bc0461ba8294,Kulit Berminyak;Jerawat;Pori Besar;Komedo,25 - 29 th,yes,yes,5.0,4,4.0,5,review-ios,2022-10-28T04:04:27.000Z,0,True,"Favorite moisturizer, sudah abis 2 jar dan repurchase lagi. Aku pakai di malam hari sebelum tidur, kulit wajah jadi lembab dan glowing di pagi harinya.",6 Months - 1 Year,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
flaviamelisa,False,Diva Star,5eb050d9d90e07691435f938,Kulit Kering;Kulit Sensitif;Dark Circle,< 18 th,yes,yes,5.0,5,5.0,5,review-android,2022-10-27T13:53:07.937Z,0,True,"untuk dry skin, super recomended untuk pake product ini. teksturnya yang super thick, buat muka chewy dalam satu kali pemakaian , beli pas discount dan tambahan discount di aplikasi.",3 - 6 Months,6383,Advanced Snail 92 All in One Cream,100 ml,review_6383_10276-advanced-snail-92-all-in-one-cream.csv
